file_number,category,filed_by,doc_type,outcome,on_consent,sheriff_referenced
LTB-L-006626-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-006631-26,L1,landlord,Order,dismissed,False,False
LTB-L-006633-26,L1,landlord,Order,money_only,True,False
LTB-L-006634-26,L1,landlord,Order,terminated,False,False
LTB-L-006701-26,L1,landlord,Order,money_only,True,False
LTB-L-006749-26,L1,landlord,Order,withdrawn,False,False
LTB-L-006785-26,L1,landlord,Order,terminated,False,False
LTB-L-006830-26,L1,landlord,Order,money_only,True,False
LTB-L-006844-26,L1,landlord,Order,other,False,False
LTB-L-006870-26,L1,landlord,Order,dismissed,False,False
LTB-L-006875-26,L1,landlord,Order,withdrawn,False,False
LTB-L-006882-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-006885-26,L1,landlord,Order,money_only,False,False
LTB-L-006908-24,L1,landlord,Order,other,False,False
LTB-L-006916-26,L1,landlord,Order,dismissed,False,False
LTB-L-006929-25,L1,landlord,Review Order,other,False,False
LTB-L-006946-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007057-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007071-26,L1,landlord,Order,money_only,False,False
LTB-L-007152-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-007173-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007185-26,L1,landlord,Order,terminated,False,False
LTB-L-007193-25,L1,landlord,Review Order,other,False,False
LTB-L-007247-26,L1,landlord,Order,other,False,False
LTB-L-007252-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007258-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007259-26,L1,landlord,Order,dismissed,False,False
LTB-L-007280-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007292-26,L1,landlord,Order,other,False,False
LTB-L-007297-26,L1,landlord,Order,money_only,True,False
LTB-L-007316-26,L1,landlord,ExParte Order,other,False,False
LTB-L-007317-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007328-26,L1,landlord,ExParte Order,other,False,False
LTB-L-007337-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007359-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007367-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007415-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007456-26,L1,landlord,Order,money_only,True,False
LTB-L-007501-26,L1,landlord,Amended Order,terminated_voidable,False,True
LTB-L-007535-23,L1,landlord,Order,terminated,False,False
LTB-L-007535-23,L1,landlord,Amended Order,terminated,False,False
LTB-L-007576-26,L1,landlord,ExParte Order,other,False,False
LTB-L-007578-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007582-26,L1,landlord,Order,other,False,False
LTB-L-007598-26,L1,landlord,Order,money_only,True,False
LTB-L-007603-26,L1,landlord,ExParte Order,other,False,False
LTB-L-007612-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007638-26,L1,landlord,Order,money_only,True,False
LTB-L-007641-26,L1,landlord,ExParte Order,other,False,False
LTB-L-007645-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007654-26,L1,landlord,Order,money_only,True,False
LTB-L-007693-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007704-26,L1,landlord,Order,withdrawn,True,False
LTB-L-007741-26,L1,landlord,Amended Order,terminated,False,False
LTB-L-007798-26,L1,landlord,Order,money_only,True,False
LTB-L-007815-26,L1,landlord,Order,money_only,True,False
LTB-L-007825-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007827-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-007837-26,L1,landlord,Order,terminated,True,False
LTB-L-007865-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007877-26,L1,landlord,Order,other,False,False
LTB-L-007881-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-007895-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007906-26,L1,landlord,Order,other,False,False
LTB-L-007917-26,L1,landlord,ExParte Order,other,False,False
LTB-L-007919-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007928-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-007967-26,L1,landlord,Order,money_only,True,False
LTB-L-008022-26,L1,landlord,Order,money_only,True,False
LTB-L-008025-26,L1,landlord,Order,other,False,False
LTB-L-008027-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-008049-26,L1,landlord,Amended Order,money_only,True,False
LTB-L-008050-26,L1,landlord,Order,terminated,False,False
LTB-L-008068-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008078-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008087-26,L1,landlord,ExParte Order,other,False,False
LTB-L-008148-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008210-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008235-26,L1,landlord,Order,money_only,True,False
LTB-L-008236-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-008243-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008305-26,L1,landlord,Order,terminated,True,False
LTB-L-008317-26,L1,landlord,Order,money_only,True,False
LTB-L-008350-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008355-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008360-26,L1,landlord,ExParte Order,other,False,False
LTB-L-008379-26,L1,landlord,ExParte Order,other,False,False
LTB-L-008381-26,L1,landlord,Order,money_only,True,False
LTB-L-008388-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008411-26,L1,landlord,Order,money_only,True,False
LTB-L-008422-26,L1,landlord,Order,money_only,True,False
LTB-L-008430-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008435-26,L1,landlord,Order,other,False,False
LTB-L-008442-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008448-26,L1,landlord,Order,money_only,True,False
LTB-L-008466-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008475-26,L1,landlord,Order,money_only,True,False
LTB-L-008482-26,L1,landlord,Order,money_only,True,False
LTB-L-008489-26,L1,landlord,Order,money_only,False,False
LTB-L-008490-26,L1,landlord,Order,money_only,True,False
LTB-L-008500-26,L1,landlord,Order,money_only,True,False
LTB-L-008503-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008511-26,L1,landlord,Order,withdrawn,False,False
LTB-L-008568-26,L1,landlord,Order,other,False,False
LTB-L-008599-26,L1,landlord,Order,other,False,False
LTB-L-008622-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008629-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008639-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008648-26,L1,landlord,Order,money_only,True,False
LTB-L-008651-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008676-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008691-26,L1,landlord,Order,money_only,False,False
LTB-L-008701-26,L1,landlord,Order,dismissed,False,False
LTB-L-008733-26,L1,landlord,Order,terminated,False,False
LTB-L-008748-26,L1,landlord,Order,money_only,True,False
LTB-L-008769-26,L1,landlord,Order,other,False,False
LTB-L-008826-26,L1,landlord,Order,money_only,True,False
LTB-L-008848-26,L1,landlord,Order,money_only,True,False
LTB-L-008872-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008876-26,L1,landlord,Order,other,False,False
LTB-L-008879-26,L1,landlord,Order,terminated,True,True
LTB-L-008895-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008898-26,L1,landlord,ExParte Order,other,False,False
LTB-L-008902-26,L1,landlord,Order,money_only,True,False
LTB-L-008914-26,L1,landlord,Order,money_only,False,False
LTB-L-008919-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-008934-26,L1,landlord,Order,other,False,False
LTB-L-008948-26,L1,landlord,ExParte Order,other,False,False
LTB-L-008952-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008954-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008972-25,L1,landlord,Review Order,terminated_voidable,False,True
LTB-L-008984-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-008994-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009007-26,L1,landlord,Order,other,False,False
LTB-L-009016-26,L1,landlord,Order,terminated,False,True
LTB-L-009039-26,L1,landlord,ExParte Order,other,False,False
LTB-L-009041-26,L1,landlord,Order,money_only,True,False
LTB-L-009047-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009066-26,L1,landlord,Order,other,False,False
LTB-L-009125-26,L1,landlord,Order,money_only,True,False
LTB-L-009134-26,L1,landlord,Order,terminated,False,False
LTB-L-009141-26,L1,landlord,Order,money_only,True,False
LTB-L-009144-26,L1,landlord,ExParte Order,withdrawn,False,False
LTB-L-009172-26,L1,landlord,Order,money_only,False,False
LTB-L-009188-26,L1,landlord,Order,money_only,True,False
LTB-L-009244-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009292-26,L1,landlord,Order,money_only,True,False
LTB-L-009329-26,L1,landlord,Order,money_only,True,False
LTB-L-009337-26,L1,landlord,Order,other,False,False
LTB-L-009343-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009346-26,L1,landlord,Order,terminated,True,False
LTB-L-009362-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009426-26,L1,landlord,Order,terminated,False,True
LTB-L-009428-26,L1,landlord,Order,other,True,False
LTB-L-009463-26,L1,landlord,ExParte Order,other,False,False
LTB-L-009492-26,L1,landlord,Order,terminated,False,False
LTB-L-009498-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009520-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-009534-26,L1,landlord,Order,terminated,True,False
LTB-L-009545-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009634-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009666-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009710-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009726-26,L1,landlord,Order,terminated,False,False
LTB-L-009734-26,L1,landlord,Order,terminated,False,False
LTB-L-009739-26,L1,landlord,Amended Order,terminated_voidable,True,True
LTB-L-009764-26,L1,landlord,Order,other,False,False
LTB-L-009771-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009786-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009787-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009808-26,L1,landlord,Order,money_only,False,False
LTB-L-009833-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009851-26,L1,landlord,Order,money_only,False,False
LTB-L-009853-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-009855-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-009864-26,L1,landlord,Order,dismissed,False,False
LTB-L-009905-26,L1,landlord,Order,money_only,True,False
LTB-L-009906-26,L1,landlord,Order,terminated,False,True
LTB-L-009933-26,L1,landlord,Order,money_only,True,False
LTB-L-010006-26,L1,landlord,ExParte Order,other,False,False
LTB-L-010011-26,L1,landlord,Order,other,False,False
LTB-L-010020-26,L1,landlord,ExParte Order,other,False,False
LTB-L-010032-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010047-26,L1,landlord,Order,money_only,True,False
LTB-L-010052-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010055-26,L1,landlord,Order,money_only,True,False
LTB-L-010107-26,L1,landlord,Order,dismissed,False,False
LTB-L-010121-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-010154-26,L1,landlord,Order,terminated,True,True
LTB-L-010171-26,L1,landlord,Order,money_only,True,False
LTB-L-010201-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010203-26,L1,landlord,ExParte Order,other,False,False
LTB-L-010206-26,L1,landlord,Order,terminated,False,True
LTB-L-010251-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010253-26,L1,landlord,Order,money_only,True,False
LTB-L-010261-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010274-26,L1,landlord,Order,other,False,False
LTB-L-010276-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010283-26,L1,landlord,Order,money_only,False,False
LTB-L-010297-26,L1,landlord,Order,money_only,False,False
LTB-L-010298-26,L1,landlord,Order,money_only,True,False
LTB-L-010334-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-010353-26,L1,landlord,Order,other,False,False
LTB-L-010399-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-010447-26,L1,landlord,Order,other,False,False
LTB-L-010448-26,L1,landlord,Order,terminated,True,True
LTB-L-010479-26,L1,landlord,Amended Order,terminated_voidable,False,True
LTB-L-010494-26,L1,landlord,Order,money_only,True,False
LTB-L-010521-26,L1,landlord,Order,money_only,True,False
LTB-L-010532-26,L1,landlord,Order,money_only,True,False
LTB-L-010553-26,L1,landlord,ExParte Order,other,False,False
LTB-L-010578-26,L1,landlord,ExParte Order,other,False,False
LTB-L-010579-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010589-26,L1,landlord,ExParte Order,other,False,False
LTB-L-010611-26,L1,landlord,ExParte Order,other,False,False
LTB-L-010613-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010629-26,L1,landlord,ExParte Order,other,False,False
LTB-L-010633-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010653-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010697-26,L1,landlord,Order,money_only,False,False
LTB-L-010774-26,L1,landlord,Order,dismissed,False,False
LTB-L-010777-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010790-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010793-26,L1,landlord,Order,money_only,True,False
LTB-L-010795-26,L1,landlord,Order,other,False,False
LTB-L-010869-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010870-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010889-26,L1,landlord,Order,money_only,True,False
LTB-L-010896-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-010906-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010926-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-010961-26,L1,landlord,Order,other,False,False
LTB-L-010997-26,L1,landlord,Order,money_only,True,False
LTB-L-011009-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-011018-26,L1,landlord,Order,dismissed,False,False
LTB-L-011043-26,L1,landlord,Order,other,False,False
LTB-L-011048-26,L1,landlord,Order,money_only,False,False
LTB-L-011065-26,L1,landlord,Order,other,False,False
LTB-L-011089-26,L1,landlord,Order,dismissed,False,False
LTB-L-011093-26,L1,landlord,Order,money_only,True,False
LTB-L-011101-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011106-26,L1,landlord,Order,terminated,True,True
LTB-L-011118-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-011141-26,L1,landlord,Order,money_only,True,False
LTB-L-011144-26,L1,landlord,Order,other,False,False
LTB-L-011177-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011190-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-011192-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011194-26,L1,landlord,Order,other,False,False
LTB-L-011208-26,L1,landlord,Order,other,False,False
LTB-L-011216-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011242-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011243-26,L1,landlord,Amended Order,terminated_voidable,False,True
LTB-L-011248-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011257-26,L1,landlord,Order,other,False,False
LTB-L-011267-26,L1,landlord,Order,terminated,False,False
LTB-L-011275-26,L1,landlord,Order,terminated,False,False
LTB-L-011317-26,L1,landlord,Order,other,False,False
LTB-L-011318-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011325-26,L1,landlord,ExParte Order,other,False,False
LTB-L-011335-26,L1,landlord,Order,money_only,True,False
LTB-L-011380-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011394-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011408-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011413-26,L1,landlord,ExParte Order,other,False,False
LTB-L-011418-26,L1,landlord,Order,money_only,True,False
LTB-L-011428-26,L1,landlord,Order,money_only,True,False
LTB-L-011476-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011490-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011497-26,L1,landlord,Order,money_only,True,False
LTB-L-011501-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011504-26,L1,landlord,Order,other,False,False
LTB-L-011519-26,L1,landlord,ExParte Order,other,False,False
LTB-L-011524-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011527-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011572-26,L1,landlord,Order,money_only,True,False
LTB-L-011599-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-011652-26,L1,landlord,Order,money_only,False,False
LTB-L-011657-26,L1,landlord,Order,other,False,False
LTB-L-011663-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011683-26,L1,landlord,ExParte Order,other,False,False
LTB-L-011732-26,L1,landlord,Order,money_only,False,False
LTB-L-011796-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011802-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-011816-26,L1,landlord,Order,money_only,True,False
LTB-L-011830-26,L1,landlord,Order,money_only,True,False
LTB-L-011846-26,L1,landlord,ExParte Order,other,False,False
LTB-L-011856-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011895-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011930-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011945-26,L1,landlord,ExParte Order,other,False,False
LTB-L-011969-26,L1,landlord,Order,money_only,True,False
LTB-L-011972-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-011973-26,L1,landlord,Order,terminated,False,False
LTB-L-012030-26,L1,landlord,Order,other,False,False
LTB-L-012064-26,L1,landlord,Order,money_only,False,False
LTB-L-012066-26,L1,landlord,Order,other,False,False
LTB-L-012075-26,L1,landlord,Order,money_only,True,False
LTB-L-012083-26,L1,landlord,Order,other,False,False
LTB-L-012084-26,L1,landlord,Order,terminated,False,False
LTB-L-012097-26,L1,landlord,Amended Order,money_only,True,False
LTB-L-012112-26,L1,landlord,Order,money_only,True,False
LTB-L-012140-26,L1,landlord,Order,money_only,False,False
LTB-L-012153-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-012202-26,L1,landlord,Order,terminated,True,True
LTB-L-012205-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-012217-26,L1,landlord,Order,money_only,False,False
LTB-L-012225-26,L1,landlord,Order,money_only,True,False
LTB-L-012232-26,L1,landlord,Order,other,False,False
LTB-L-012270-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-012285-26,L1,landlord,Order,terminated_voidable,False,True
LTB-L-012314-26,L1,landlord,Order,terminated_voidable,True,True
LTB-L-012388-26,L1,landlord,Order,money_only,True,False
